employee_id,gender,height,waist,salary,dob,death
2689002,f,1.79,1.41,72324.00,1950-02-23,1970-05-05
2282466,m,1.87,1.42,33646.00,1972-12-07,1997-07-07
4515364,f,1.61,1.15,55022.00,1952-11-03,1978-02-09
9613267,m,1.89,1.56,68164.00,1950-06-23,1968-01-12
7084018,m,1.82,1.21,44394.00,1980-10-06,2008-05-14
6406762,f,1.63,0.96,59600.00,1949-07-14,1973-12-03
3653995,m,1.86,1.37,21527.00,1974-06-23,1994-03-02
4077302,m,1.80,1.18,89733.00,1946-08-11,1980-05-17
7322440,f,1.59,1.12,79051.00,1965-02-08,1996-02-13
3582775,m,1.70,1.24,54799.00,1974-07-02,1996-03-22
1488688,m,1.84,1.15,68822.00,1973-02-21,1997-02-07
8407142,m,1.85,1.39,59957.00,1969-08-31,1991-07-17
2501098,m,1.85,1.53,52349.00,1960-06-21,1975-12-19
7737581,m,1.80,1.70,,1975-11-07,1992-05-04
3873159,m,1.82,1.25,46136.00,1966-11-18,1986-08-21
6597099,m,1.88,1.02,79745.00,1965-04-09,2002-07-06
1501446,m,1.81,1.47,33206.00,1970-09-27,1990-07-01
3496169,m,1.69,1.29,38147.00,1955-07-02,1979-04-06
9443346,m,1.79,1.09,54773.00,1968-05-21,1993-09-19
2160235,f,1.47,0.99,75385.00,1981-09-27,2015-10-16
1149837,f,1.57,1.14,75211.00,1947-09-29,1985-01-11
5192495,f,1.73,1.36,58103.00,1978-11-08,2005-04-02
6241307,m,1.89,1.66,41851.00,1953-07-18,1974-02-26
7387968,m,1.71,1.17,70107.00,1960-02-21,1985-03-17
1050293,m,1.73,1.37,74912.00,1956-09-27,1974-01-12
9713203,m,1.71,1.29,29836.00,1980-07-17,1999-05-22
4275657,f,1.46,0.78,64606.00,1981-10-29,2006-12-19
8207814,f,1.59,1.39,69623.00,1972-03-01,1993-11-06
4476590,m,1.72,0.78,54927.00,1961-02-07,1989-09-16
4334874,m,1.83,1.28,63130.00,1968-06-11,1988-06-01
6021179,m,1.81,1.29,37429.00,1979-03-19,2003-04-21
1310762,m,1.81,1.27,49147.00,1962-11-18,1985-03-30
7894132,m,1.86,1.31,60247.00,1980-08-24,2002-12-09
7701889,f,1.66,0.95,77950.00,1969-09-02,2003-06-21
1303847,m,1.80,1.30,65532.00,1967-04-05,1991-04-06
4423754,f,1.51,1.65,49480.00,1956-08-12,1970-01-01
9243075,m,1.96,1.35,57074.00,1982-09-19,2007-04-25
1101370,m,1.87,0.90,22083.00,1973-04-29,2000-04-09
8738156,f,1.54,1.22,117672.00,1958-06-18,1991-09-28
8737033,f,1.66,1.04,99037.00,1950-11-03,1985-02-11
7837543,f,1.63,1.26,44000.00,1967-02-19,1992-01-01
4770035,f,1.49,0.88,74697.00,1967-07-08,1993-06-19
7414574,m,1.90,1.84,60621.00,1979-07-08,2000-05-19
1984595,m,1.81,1.10,103304.00,1957-06-05,1984-11-30
3222553,f,1.75,1.29,72452.00,1957-10-14,1981-04-02
4533652,m,1.84,0.99,37915.00,1961-07-19,1989-08-21
0613537,m,1.86,1.29,67863.00,1959-01-20,1982-06-16
9759810,m,1.84,1.10,86885.00,1958-05-27,1996-06-23
8077602,f,1.79,1.18,32534.00,1980-07-23,2006-05-09
9076614,f,1.71,0.94,41648.00,1982-04-05,2007-12-19
5321997,f,1.66,1.50,73905.00,1980-12-22,2006-01-13
5664559,m,1.79,1.53,63887.00,1946-05-21,1967-06-25
4524496,f,1.70,1.11,41140.00,1973-01-05,1993-07-22
1648814,m,1.72,1.44,57701.00,1957-06-27,1980-10-21
8704067,f,1.64,1.05,48283.00,1946-08-26,1970-06-27
0229322,m,1.81,0.98,52782.00,1979-07-02,2008-03-27
1914337,f,1.64,0.76,96914.00,1961-10-14,2006-11-18
2363188,f,1.53,0.83,67518.00,1967-09-12,1995-04-17
5700615,m,1.75,1.27,45716.00,1982-02-18,2005-01-18
4049631,m,1.72,1.30,68189.00,1974-02-28,1996-12-01
3603355,f,1.69,1.54,60115.00,1969-02-02,1988-03-21
3333845,f,1.75,1.74,78603.00,1960-02-12,1989-03-26
7918109,m,1.73,1.12,65698.00,1963-04-26,1986-09-28
2135539,m,1.84,1.37,43722.00,1970-04-17,1990-02-26
3554199,f,1.67,1.65,73093.00,1956-05-22,1980-03-21
2603194,m,1.80,1.04,73777.00,1953-09-01,1981-01-17
0357233,m,1.69,1.34,76836.00,1982-11-15,2015-06-12
6636329,m,1.76,1.23,44717.00,1955-06-23,1980-04-28
7702132,f,1.54,0.76,53867.00,1947-05-04,1978-03-24
3505083,m,1.79,1.18,33666.00,1954-06-17,1972-12-06
5650301,f,1.60,1.08,70465.00,1956-04-19,1981-01-14
6673636,f,1.46,1.19,36269.00,1960-11-08,1983-05-02
5885425,f,1.58,0.84,35378.00,1954-02-22,1983-12-20
0066669,f,1.52,1.25,83898.00,1974-11-17,2006-08-04
1508935,m,1.86,1.32,80171.00,1961-09-30,1994-04-27
0875647,f,1.53,1.17,24495.00,1967-10-15,1989-11-29
5754361,f,1.43,0.84,79292.00,1955-03-16,1991-03-11
2295597,f,1.65,1.00,59533.00,1956-04-15,1980-11-09
8215165,f,1.75,0.99,14409.00,1969-10-20,1995-11-26
3725092,m,1.78,0.96,35824.00,1972-09-12,1999-09-08
9878267,f,1.74,1.75,86548.00,1978-05-17,2008-01-30
8463359,m,1.76,1.10,59955.00,1952-11-23,1979-01-06
5202797,m,1.79,1.35,55317.00,1970-11-15,1992-11-07
8354021,m,1.79,1.10,63658.00,1961-09-20,1985-09-05
1003160,m,1.65,0.91,57747.00,1975-12-02,2008-08-29
5696274,m,1.82,1.33,70340.00,1970-07-24,1988-04-17
2940928,f,1.75,1.10,42759.00,1945-10-31,1966-05-08
2984659,m,1.84,1.04,66513.00,1949-11-03,1980-08-05
4632585,m,1.80,1.48,37344.00,1976-06-16,1998-04-17
6592883,m,1.67,1.13,92510.00,1972-12-11,2007-04-05
2782313,f,1.60,1.12,79269.00,1977-02-07,2008-12-23
2803681,f,1.64,0.98,79333.00,1954-03-28,1988-08-19
4022540,m,1.77,1.39,98584.00,1959-01-23,1988-03-18
5740289,f,1.62,0.90,48882.00,1946-01-23,1973-08-07
1157505,m,1.81,1.47,54531.00,1956-01-18,1971-01-29
3663886,,1.72,1.86,71062.00,1984-05-11,2002-10-01
4053600,f,1.63,1.11,67627.00,1980-06-01,2005-01-03
6699719,m,1.88,1.33,91385.00,1973-07-04,2010-03-28
4793185,f,1.52,0.99,93283.00,1984-09-14,2018-11-06
2551384,m,1.73,1.01,71848.00,1977-07-13,2003-07-25
9099249,m,1.84,1.38,65612.00,1966-08-24,1985-12-13
2820571,f,1.63,1.16,112666.00,1984-08-03,2014-08-06
3088603,f,1.63,0.90,33261.00,1958-08-12,1991-05-16
8450980,m,1.86,1.43,65058.00,1958-07-12,1978-11-15
7554686,f,1.56,1.19,30123.00,1961-05-13,1979-07-06
1027206,,1.73,1.10,65514.00,1983-10-17,2006-12-20
7901512,m,1.76,1.41,77061.00,1951-10-25,1984-01-07
5335301,f,1.77,1.46,59567.00,1981-08-17,2005-03-18
5523613,m,1.87,1.61,88575.00,1982-03-11,2014-10-26
8823664,m,1.77,1.43,59864.00,1950-08-06,1971-07-11
1612948,f,1.61,0.96,102712.00,1963-01-31,1994-09-29
0010922,f,1.66,0.83,73723.00,1981-08-31,2010-12-16
5581724,f,1.77,1.44,48594.00,1952-05-12,1976-06-26
5284169,f,1.59,1.13,80848.00,1950-03-06,1985-01-27
7238534,f,1.59,1.03,21394.00,1981-07-18,2006-03-07
4604433,f,1.57,1.17,68959.00,1949-04-27,1971-07-17
4802680,male,1.73,1.32,70000.00,1947-10-13,1968-08-14
6631300,m,1.87,1.24,88114.00,1970-02-24,2004-03-30
6154661,m,1.82,1.27,59250.00,1946-09-01,1971-04-26
6630878,f,1.59,1.11,56707.00,1962-07-26,1986-11-18
3040717,f,1.73,1.38,39875.00,1978-05-11,1998-03-15
8042744,m,1.88,1.53,74471.00,1955-05-21,1975-12-04
7449564,m,1.84,1.75,52541.00,1945-07-25,1968-06-19
2862915,f,1.71,1.16,59213.00,1949-07-31,1974-01-01
8652302,f,1.73,1.24,69406.00,1953-03-20,1977-01-25
2486353,m,1.86,1.17,73416.00,1975-04-20,1996-09-21
4226885,m,1.77,1.29,101013.00,1970-10-29,2002-03-13
6222668,f,1.71,1.49,76058.00,1980-05-02,2009-02-10
3016642,m,1.75,1.41,74971.00,1947-11-30,1965-08-12
3612992,m,1.77,1.08,69399.00,1974-04-17,1999-08-02
5280869,f,1.57,1.23,74406.00,1965-03-14,1991-01-11
5377342,m,1.73,1.31,88153.00,1964-08-04,1995-10-28
4607837,f,1.66,1.08,89221.00,1962-12-05,2000-04-27
0305629,m,1.83,1.22,77921.00,1960-09-13,1995-04-05
3419699,f,1.66,1.19,65369.00,1967-10-01,1989-12-12
9143016,f,1.59,1.12,39889.00,1969-09-28,1992-03-01
5926510,f,1.70,1.62,49415.00,1967-01-05,1986-05-30
2007516,f,1.57,1.15,86551.00,1976-12-21,2010-08-15
6062834,m,1.82,1.38,59319.00,1963-08-14,1985-02-07
7238310,f,1.59,0.81,52107.00,1972-09-21,2002-11-21
6654075,f,1.71,1.53,70236.00,1971-06-08,1988-12-11
8250256,f,1.67,1.25,29540.00,1959-11-15,1985-09-24
0088029,m,1.74,0.88,65754.00,1956-07-22,1986-06-14
0862186,m,1.85,0.90,70636.00,1983-03-16,2015-08-04
5841352,f,1.63,0.93,44903.00,1975-05-06,1998-04-19
0932342,m,1.73,1.18,61112.00,1976-05-01,2001-03-17
2658117,f,1.61,1.27,72612.00,1956-05-04,1977-03-06
9669517,m,1.73,1.31,58035.00,1953-06-03,1972-03-04
9712849,f,1.61,1.05,31023.00,1984-11-25,2005-09-18
3046691,m,1.82,1.47,28954.00,1984-03-26,2006-01-15
0525690,m,1.76,0.94,29517.00,1960-10-08,1985-04-11
2863440,m,1.71,1.23,79273.00,1961-07-06,1989-05-20
1154032,m,1.86,0.91,84103.00,1970-09-26,2013-04-15
1836842,f,1.60,1.17,,1980-02-28,2007-12-29
6553774,m,1.89,1.48,41276.00,1976-04-04,2002-05-19
1527342,m,1.81,1.11,82272.00,1964-12-14,2001-04-18
1735375,f,1.67,1.11,73756.00,1946-03-01,1969-07-08
7199752,m,1.77,1.28,34970.00,1969-04-13,1993-03-03
7193025,f,1.61,1.63,53210.00,1945-11-26,1967-04-02
7680868,f,1.59,1.51,96127.00,1980-11-14,2014-01-24
8489187,f,1.58,1.14,80589.00,1976-06-03,2010-08-21
4295992,m,1.70,1.15,64047.00,1958-12-07,1982-02-08
9895756,m,1.68,1.33,27976.00,1969-08-17,1990-01-31
1074156,f,1.59,1.06,26919.00,1959-09-01,1982-06-10
0097064,m,1.88,1.39,73052.00,1976-10-11,1996-05-12
9920899,m,1.73,1.31,60189.00,1950-12-09,1973-09-11
7701800,m,1.74,1.68,72231.00,1963-09-05,1976-06-12
3453295,m,1.79,1.82,42983.00,1955-03-09,1974-04-01
9848708,m,1.73,1.32,80539.00,1968-03-18,2003-12-20
8710339,m,1.88,1.18,62261.00,1983-03-02,2009-08-18
1640628,f,1.58,0.98,73920.00,1978-07-02,2003-07-15
7651770,f,1.59,0.83,76191.00,1945-04-12,1978-03-26
0157002,m,1.83,1.19,47915.00,1969-02-05,1991-04-11
5205986,f,1.52,1.10,72279.00,1981-05-28,2003-08-29
4615587,f,1.74,0.83,56996.00,1983-05-02,2013-06-19
0168564,m,1.88,1.07,38248.00,1958-12-25,1983-01-26
4995384,f,1.63,1.02,54043.00,1972-10-05,1992-05-04
7356407,f,1.63,1.05,72856.00,1951-05-23,1975-08-28
8349212,f,1.64,0.87,29602.00,1983-07-19,2013-05-17
5623368,f,1.60,1.22,43577.00,1963-02-10,1979-08-03
5969130,f,1.64,1.03,62870.00,1982-04-21,2010-09-26
9082637,f,1.57,1.02,59159.00,1983-10-10,2004-06-16
1181445,m,1.64,1.20,62831.00,1970-05-22,1990-10-19
2888690,m,1.84,0.93,96742.00,1959-12-09,1999-01-05
8074437,f,1.55,0.97,44544.00,1953-10-16,1975-03-31
5724331,m,1.69,0.93,42535.00,1975-12-03,2006-12-05
3845989,f,1.64,0.77,18669.00,1966-01-12,1995-10-06
1525904,m,1.83,1.09,73877.00,1971-08-02,1996-03-10
8735687,f,1.54,1.12,63158.00,1946-02-14,1965-07-31
1802031,m,1.81,1.13,74605.00,1965-04-17,1990-11-21
3446283,m,1.77,1.46,45935.00,1960-02-06,1982-12-06
3210491,f,1.75,1.94,67726.00,1948-06-24,1965-10-17
7990368,f,1.64,0.98,32888.00,1959-07-18,1987-08-24
1924957,m,1.77,1.02,77680.00,1960-03-29,1996-10-29
5622662,m,1.79,1.53,43897.00,1969-06-02,1989-06-03
9512266,m,1.84,1.16,68082.00,1954-08-03,1974-05-09
2955989,m,1.65,1.10,58896.00,1982-12-01,2005-10-11
5727917,f,1.70,1.19,38276.00,1950-01-30,1980-04-14
7964524,m,1.74,1.38,63250.00,1958-01-09,1976-12-01
0036497,m,1.85,1.31,49953.00,1981-03-15,2004-08-02
2323069,f,1.64,0.97,75871.00,1984-09-13,2016-01-06
5058154,m,1.74,1.57,31517.00,1981-12-02,2004-05-25
8897102,f,1.77,1.16,82938.00,1951-11-07,1984-03-13
6438882,f,1.58,1.05,55808.00,1965-04-08,1989-01-26
5113781,f,1.52,0.85,39200.00,1975-03-28,1998-10-08
7457596,m,1.77,1.09,102128.00,1973-08-11,2008-06-28
3307469,f,1.63,1.25,101541.00,1961-09-27,1995-07-06
2874097,m,1.74,1.22,57598.00,1984-05-19,2004-10-28
3918892,f,1.73,1.34,58878.00,1978-02-15,2003-12-24
9890301,m,1.64,1.16,75659.00,1960-06-01,1996-09-29
6084164,m,1.66,1.12,49981.00,1946-01-06,1963-07-03
6718382,m,1.67,1.17,75489.00,1949-04-16,1978-04-23
3101560,m,1.92,1.45,91358.00,1949-08-31,1985-02-02
7411364,f,1.62,1.41,66217.00,1951-04-11,1972-08-29
4434500,f,1.59,1.62,49683.00,1978-01-25,1991-08-10
5370039,f,1.52,1.05,49276.00,1950-06-02,1973-01-08
2501257,f,1.60,0.85,54420.00,1981-06-21,2008-12-14
7691628,m,1.80,1.15,77396.00,1981-08-13,2022-01-29
5263022,m,1.72,1.21,41175.00,1960-04-13,1985-03-21
1040554,m,1.88,1.41,48109.00,1960-05-06,1978-11-29
8370502,m,1.73,0.75,88273.00,1976-05-08,2020-09-08
6194339,f,1.58,1.00,70278.00,1974-07-05,2002-01-03
8220331,f,1.54,1.04,31296.00,1961-04-06,1982-12-15
5864552,f,1.74,1.24,95899.00,1983-04-25,2016-05-19
9984074,m,1.83,1.69,59586.00,1956-04-16,1973-05-15
4616598,f,1.59,1.50,47972.00,1947-05-04,1968-10-01
5716744,m,1.75,1.17,77000.00,1954-03-28,1989-02-06
1610184,m,1.63,1.45,82064.00,1949-09-09,1978-02-08
1138251,m,1.89,1.24,102258.00,1980-03-17,2015-12-01
0648746,f,1.62,1.32,64742.00,1952-06-26,1969-06-14
7667290,m,1.84,1.06,47637.00,1959-09-27,1985-10-08
5495369,f,1.57,1.54,62346.00,1967-09-24,1987-04-16
1120107,f,1.57,0.99,81842.00,1983-01-31,2017-09-11
2958134,f,1.64,1.02,69050.00,1978-11-27,1999-12-29
3251685,m,1.76,1.24,58834.00,1960-01-23,1988-02-03
1485884,f,1.56,1.23,84124.00,1967-10-23,1996-09-29
1179179,m,1.74,1.13,29562.00,1962-08-06,1987-10-19
1375053,m,1.87,1.17,55366.00,1961-03-31,1980-12-29
2153255,m,1.55,1.21,86720.00,1953-05-27,1986-01-15
1595171,f,1.75,1.52,50770.00,1959-09-29,1979-11-23
2142825,f,1.62,1.53,67426.00,1956-03-04,1971-12-06
4320860,m,1.81,0.91,76001.00,1977-05-06,2019-03-13
3007558,f,1.79,1.76,95508.00,1957-04-04,1984-10-05
2131625,f,1.57,0.83,42246.00,1978-10-07,2005-04-30
4992197,m,1.83,1.20,91404.00,1972-10-04,2006-02-18
2009914,f,1.74,1.37,50658.00,1949-07-21,1966-04-25
8555359,f,1.74,1.15,63686.00,1978-11-06,2002-08-25
7615785,f,1.55,1.06,107580.00,1950-03-17,1983-08-05
5217456,f,1.69,1.22,62739.00,1980-01-21,2001-09-03
3374537,f,1.71,1.13,70173.00,1958-03-13,1978-07-08
7807281,m,1.65,0.84,5511.00,1971-12-16,2000-01-24
2292964,m,1.92,1.17,78470.00,1976-10-06,2012-12-27
0618804,f,1.62,1.29,74765.00,1978-03-04,1998-06-30
7183075,f,1.81,1.13,116233.00,1961-09-04,1997-12-31
1183484,m,1.67,1.33,41050.00,1945-04-06,1963-09-24
4994055,f,1.63,1.21,60766.00,1977-04-11,1998-05-07
0820619,f,1.48,0.83,83458.00,1955-05-30,1994-02-21
7586734,M,1.79,1.31,53478.00,1948-03-25,1972-11-21
8359542,m,1.77,1.63,74374.00,1973-10-25,1996-07-04
7547891,m,1.79,1.66,66484.00,1950-01-10,1972-10-04
1942184,f,1.71,1.28,90113.00,1953-04-04,1981-12-08
8380125,m,1.81,1.12,81570.00,1974-08-03,2007-04-17
0463878,f,1.62,1.29,53692.00,1959-10-08,1983-11-02
7963871,f,1.72,1.09,50497.00,1946-05-23,1964-06-11
7660649,f,1.72,1.36,106925.00,1960-01-21,1991-05-21
3766527,f,1.64,1.18,76521.00,1969-07-12,2003-05-23
6488713,m,1.76,1.11,37632.00,1970-06-13,1995-02-03
0197018,f,1.63,1.37,45462.00,1962-01-01,1986-08-25
0525249,f,1.61,1.23,43914.00,1948-08-05,1965-11-17
6088772,f,1.72,0.82,64030.00,1976-11-30,2007-12-31
2083901,m,1.94,1.44,82375.00,1954-09-29,1986-01-21
0342616,m,1.82,1.44,64895.00,1984-05-11,2006-05-02
0202356,f,1.56,1.05,55934.00,1967-01-01,1994-07-23
4119025,f,1.64,1.10,57789.00,1965-06-12,1988-10-03
1492482,f,1.66,1.07,64425.00,1966-10-27,1991-09-08
7998514,f,1.68,1.55,107403.00,1963-05-31,1997-08-26
7334574,f,1.69,1.13,64512.00,1946-01-23,1974-07-17
2897118,m,1.74,1.21,71839.00,1957-08-25,1982-10-31
9627207,f,1.52,1.20,38805.00,1965-08-23,1987-08-14
9751411,m,1.72,0.96,52708.00,1973-03-02,2000-12-01
0341717,m,1.79,1.80,63341.00,1948-04-14,1969-10-14
1475482,m,1.70,0.97,82896.00,1950-05-25,1990-09-21
3948568,f,1.62,0.67,35603.00,1980-02-05,2012-04-27
1496510,f,1.54,1.35,41231.00,1964-08-14,1985-06-11
4377321,f,1.47,1.20,48387.00,1951-01-20,1971-11-14
5803163,m,1.78,1.19,45126.00,1959-03-27,1983-05-05
3091406,m,1.81,0.89,44500.00,1979-11-25,2009-10-14
1367022,m,1.78,1.07,30903.00,1979-06-08,2004-05-20
3817831,m,1.82,0.82,32982.00,1974-11-23,2003-10-08
8925791,m,1.95,1.36,46774.00,1972-09-07,1995-07-30
5543451,f,1.55,0.95,55058.00,1954-03-05,1982-10-08
8001220,m,1.74,1.26,71896.00,1970-06-06,1998-04-29
3588875,m,1.80,1.17,53144.00,1945-03-14,1966-05-15
7883852,f,1.65,1.07,34136.00,1950-03-18,1983-07-01
7187342,f,1.54,1.29,48629.00,1962-04-04,1982-06-27
4693917,m,1.73,1.70,73952.00,1974-03-03,1994-11-09
2549709,m,1.73,1.07,42338.00,1966-09-14,1990-12-01
0957275,m,1.76,1.31,81719.00,1981-02-17,2013-07-09
3035322,f,1.69,1.15,135398.00,1966-09-19,1996-07-17
5389204,m,1.81,1.22,46770.00,1977-12-24,1998-04-01
5872864,m,1.95,1.31,43496.00,1959-08-17,1984-06-03
1135653,f,1.65,0.90,69719.00,1967-01-29,1994-04-24
1729865,f,1.70,0.61,24939.00,1970-08-16,2007-03-28
4193721,m,1.80,0.87,60063.00,1971-08-05,1997-08-21
2318336,m,1.85,1.68,61926.00,1968-05-29,1990-04-28
7898299,f,1.56,0.90,54551.00,1976-11-28,2002-10-22
4376620,f,1.77,1.31,41779.00,1964-12-01,1989-05-11
0705685,f,1.70,1.18,74364.00,1980-04-14,2004-10-08
1743177,f,1.70,1.22,68264.00,1958-01-20,1977-06-15
6163275,m,1.86,1.32,38362.00,1983-10-28,2004-11-07
7992998,m,1.89,0.99,83196.00,1950-02-06,1989-07-24
4175400,f,1.72,1.44,59274.00,1980-02-14,2001-01-08
3624668,f,1.55,1.13,79592.00,1963-08-05,1999-09-24
5372294,f,1.53,1.26,108266.00,1954-04-17,1982-02-25
4558535,f,1.75,1.34,101825.00,1963-03-02,1995-10-22
9389768,f,1.62,0.90,80709.00,1965-12-07,2001-05-31
1871947,m,1.84,1.15,53821.00,1980-06-23,2002-10-01
0724354,m,1.95,1.41,59181.00,1960-05-11,1983-08-05
2041346,f,1.53,0.88,102731.00,1984-07-18,2022-05-15
2801352,f,1.60,1.37,52247.00,1969-11-18,1987-05-15
1520793,,1.83,1.34,95476.00,1952-12-30,1982-03-27
9291434,f,1.69,1.03,34113.00,1954-04-20,1984-09-27
9785143,m,1.82,1.64,91901.00,1957-06-24,1985-09-09
7953646,m,1.76,1.03,76579.00,1981-06-19,2015-12-21
5354987,m,1.71,0.66,65970.00,1973-06-20,2013-12-21
0394266,m,1.80,1.85,70529.00,1972-01-21,1988-03-15
3144145,m,1.81,0.99,54477.00,1956-11-05,1983-01-25
6336882,m,1.73,1.58,84873.00,1951-10-21,1982-05-15
0917522,m,1.60,1.26,57794.00,1954-02-05,1976-07-01
3864672,f,1.66,1.15,82642.00,1967-12-04,2003-12-21
1439742,f,1.53,0.90,83973.00,1979-01-20,2019-01-29
3733020,m,1.79,1.62,62951.00,1962-06-02,1984-12-19
5153151,m,1.77,0.97,33923.00,1965-03-30,1990-04-24
8205217,f,1.73,1.23,56817.00,1983-07-17,2009-01-06
6973092,m,1.77,0.94,49064.00,1972-03-19,1998-08-21
3754614,m,1.70,1.29,48335.00,1978-05-14,2000-10-20
6593989,f,1.54,0.99,82604.00,1946-08-19,1983-06-20
5679655,f,1.57,0.98,36133.00,1984-09-15,2010-01-26
4203723,f,1.64,0.92,49402.00,1952-09-30,1976-09-21
8608796,f,1.70,1.37,74303.00,1979-03-03,1998-06-27
4645299,m,1.83,1.15,71543.00,1947-06-08,1971-07-12
1150270,m,1.76,1.32,28307.00,1953-04-10,1979-11-21
9049313,f,1.68,0.98,46701.00,1963-07-16,1987-06-17
1750293,f,1.56,0.99,41094.00,1963-06-27,1990-01-19
0610577,m,1.90,1.23,86531.00,1979-12-26,2015-01-09
2093828,f,1.61,0.91,97334.00,1979-10-19,2016-03-13
5472389,f,1.54,0.96,61031.00,1945-10-28,1969-11-19
0125351,m,1.86,1.04,43914.00,1952-09-28,1980-07-26
4762486,m,1.90,0.95,77465.00,1977-09-03,2014-11-12
1658120,f,1.66,1.10,32042.00,1979-02-01,1997-05-02
5469570,f,1.69,0.95,49563.00,1979-07-30,2003-11-27
9858158,m,1.79,1.25,65767.00,1946-05-30,1969-08-22
2672104,m,1.81,1.14,62295.00,1970-06-24,1999-08-16
5840844,f,1.57,1.09,70924.00,1978-10-02,2000-12-31
5579314,f,1.61,1.19,,1957-07-23,1980-05-18
2091723,m,1.86,1.38,44074.00,1965-08-19,1993-12-18
1708989,m,1.77,1.11,90073.00,1964-09-22,1999-10-11
3452500,f,1.62,1.03,59062.00,1963-04-04,1992-09-15
2517686,f,1.69,0.88,51825.00,1981-11-24,2011-03-16
9009182,m,1.89,1.48,42818.00,1975-03-25,1995-03-22
6649436,f,1.60,0.94,41571.00,1981-07-27,2007-05-17
8852438,m,1.75,1.17,32562.00,1949-01-01,1969-06-16
0949510,f,1.64,1.20,50005.00,1977-02-07,2001-01-19
9980454,f,1.66,1.42,43547.00,1963-11-30,1982-04-28
9159610,m,1.86,1.18,87337.00,1975-02-03,2010-03-03
2157846,f,1.58,1.06,36509.00,1960-02-25,1985-04-22
1001398,f,1.64,1.12,73340.00,1980-09-10,2007-03-21
6058464,f,1.72,1.27,77440.00,1965-10-10,1996-12-26
4038947,f,1.74,0.89,70164.00,1956-11-09,1981-05-23
4038406,f,1.75,0.89,54397.00,1963-04-26,1989-06-05
6968115,f,1.71,1.44,82858.00,1951-03-03,1979-08-22
0335702,m,1.74,1.36,62431.00,1970-10-08,1993-06-03
7588841,m,1.75,1.02,56172.00,1949-05-09,1976-02-12
7726166,m,1.79,1.52,92209.00,1982-07-08,2009-12-01
1508122,f,1.60,1.08,79939.00,1983-10-04,2015-07-29
6112166,m,1.72,1.02,33956.00,1954-07-13,1974-11-18
6598648,m,1.86,1.49,97451.00,1967-11-23,1998-10-06
8467844,m,1.73,1.17,37486.00,1960-01-03,1985-10-09
9756888,f,1.67,1.15,106567.00,1982-05-31,2015-02-20
1571221,m,1.91,1.42,81166.00,1970-11-19,1999-03-20
2632649,m,1.81,1.11,99805.00,1953-12-08,1992-02-26
3461243,f,1.69,1.12,31330.00,1971-01-10,1995-02-24
1888707,f,1.69,1.53,68213.00,1957-07-28,1980-02-07
0764845,m,1.60,1.01,98404.00,1968-04-04,2000-11-02
0374192,m,1.67,1.51,87030.00,1981-11-11,2013-06-23
6197107,f,1.75,1.33,98008.00,1969-11-30,2005-08-22
8121734,f,1.53,0.94,67536.00,1951-10-28,1975-04-11
4909958,f,1.70,1.12,62894.00,1970-07-09,1995-05-11
7881022,m,1.85,0.95,74637.00,1965-04-24,1990-09-05
2232939,m,1.81,1.08,29647.00,1983-11-05,2012-07-03
3703090,m,1.90,0.98,64425.00,1951-05-02,1979-02-15
2378701,m,1.81,1.48,94828.00,1945-11-16,1975-02-09
8349811,m,1.82,1.11,38578.00,1950-02-22,1976-12-14
1714096,f,1.60,1.29,66432.00,1948-09-28,1969-01-11
7990891,f,1.69,1.62,42925.00,1961-04-25,1980-12-07
2464274,f,1.69,1.44,76043.00,1964-08-27,1995-10-13
9193387,f,1.55,0.85,61280.00,1947-02-13,1972-09-29
3231299,m,1.78,1.66,66335.00,1966-08-29,1987-07-22
1284763,f,1.77,1.31,81667.00,1973-12-15,2004-07-19
6770398,m,1.82,1.22,70879.00,1984-03-29,2005-04-19
8574897,f,1.69,1.35,50182.00,1945-10-19,1968-12-05
2764482,m,1.63,0.95,44361.00,1984-01-21,2006-04-08
9932182,m,1.80,1.30,95225.00,1945-04-14,1976-05-27
0578664,f,1.72,1.31,62214.00,1953-08-19,1977-12-28
6509483,m,1.80,1.16,85869.00,1948-12-16,1986-07-23
5600227,m,1.78,1.27,25650.00,1953-10-15,1981-06-13
8291454,m,1.77,1.10,74508.00,1976-10-08,2000-06-21
4527975,f,1.59,1.17,63479.00,1949-01-23,1968-07-13
7916500,f,1.42,1.07,76655.00,1982-08-07,2015-04-15
7082298,f,1.60,0.99,101754.00,1954-11-21,1987-06-10
1501991,m,1.77,1.18,67066.00,1957-02-10,1977-08-21
3527053,f,1.61,1.48,68751.00,1975-04-24,1990-11-03
3106362,m,1.90,1.72,62439.00,1968-07-14,1988-05-07
4934096,f,1.55,1.08,62489.00,1984-06-29,2011-02-13
0031211,m,1.74,1.24,63144.00,1984-05-07,2012-01-10
6835132,m,1.86,1.41,93469.00,1972-06-26,1999-07-17
4867536,m,1.77,1.49,64316.00,1974-04-12,1995-08-24
7276001,m,1.73,1.18,78729.00,1954-05-16,1984-03-02
4031077,m,1.88,1.51,31089.00,1950-11-14,1966-08-19
0243486,f,1.51,1.46,37974.00,1949-07-26,1969-06-04
1793531,m,1.77,1.15,56917.00,1979-12-18,2003-11-26
5675678,f,1.59,1.02,69966.00,1961-12-02,1985-03-28
7792426,m,1.74,0.86,80107.00,1977-06-28,2016-11-02
8894407,m,1.67,1.24,93650.00,1975-10-04,2014-03-07
